"Type","Date","Site","Age","LM","Taxon","Quantile_0.025","Quantile_0.25","Quantile_0.5","Quantile_0.75","Quantile_0.975"
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_13",0.00160251570275915,0.00269692984619154,0.00343774330138309,0.00435086709711072,0.00661184690686745
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_14",0.00155890297169526,0.00261803396997232,0.00339077387093497,0.00434481082173566,0.00648901456151129
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_24",0.00163821217495009,0.00275626305989527,0.00346611747096108,0.00445349619204181,0.00664350669078955
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Patescibacteria;Gracilibacteria;_1",0.00147674495946051,0.00257492093317432,0.00329569179064451,0.00413112475736045,0.00620213702208057
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_2",0.00241784009791457,0.003979020004441,0.00506750874681212,0.00637160832523385,0.00932899610870433
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;_8",0.00150021237151905,0.0025708803101885,0.00330252759114171,0.00413277013499545,0.00625097689880029
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_8",0.00152091627627135,0.00264464452144261,0.00342999231903052,0.00437198277073409,0.00667881487281098
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;_1",0.00155389925464871,0.00259573986742457,0.00333871288600595,0.00421302186493596,0.00627893551421274
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella;_1",0.00163852204769914,0.00273449801061584,0.00347795177134732,0.00437289146741825,0.00657864633624761
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;T34;_1",0.00150101353974775,0.00253031217761021,0.00321525231349029,0.00410356693742591,0.00636589580337749
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodomicrobiaceae;Rhodomicrobium;_1",0.00224013875385354,0.00373815600549975,0.00472513020845892,0.00588523232497081,0.00902150608662608
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_49",0.00150628290848014,0.00258379846250125,0.00334562577637452,0.00423358262006761,0.00638986007508485
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_23",0.00249507640465166,0.0041610539609643,0.00534633973987482,0.00675467043305994,0.0100499481180319
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;_2",0.00209417508262657,0.00355549107950125,0.00460427565353266,0.00585162417399159,0.00877922222295997
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_3",0.0016717771543878,0.00286426789210692,0.0036846279616175,0.0047170294727449,0.00709086189042211
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium_PCC-6307;_1",0.00156593738932975,0.00257453486083565,0.00329166554828667,0.00423330824010787,0.00638650097379081
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus_Planktoluna;_3",0.00162593593940078,0.00261363077083979,0.00336793677787618,0.00429751167175408,0.00635248941170451
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Other",0.026365651591422,0.0317950509605348,0.0350476165052274,0.0382893955699591,0.0459130438902577
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_1",0.259878661397706,0.336975886456937,0.373184972452491,0.410984390666841,0.487874126159948
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_3",0.00172168019122199,0.00251990186249961,0.00298936158491912,0.00356582781983229,0.00506294527413646
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_4",0.00165688441016935,0.00218820525566046,0.00260581259689071,0.00304960667326179,0.00403342006265168
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Sanguibacteraceae;Sanguibacter;_1",0.0151356764447419,0.0194343428363264,0.0221268941583432,0.024900755712417,0.0314598386118007
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_2",0.0177750870370222,0.0301427450321667,0.0358196305535432,0.0428875660388809,0.0572391672406787
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_1",0.00904632586866783,0.0118357183553757,0.0135775725458832,0.0155370609375928,0.0201873797091224
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_6",0.00191230754258871,0.00263819177670342,0.00310388222393122,0.00364946823471205,0.00508668665073006
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;_1",0.0606944389439827,0.0759587031463461,0.0841738415576297,0.093255263360169,0.110170619096618
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_5",0.00164742297498654,0.00227018591098877,0.00267880106518574,0.00314037135354511,0.00416920713547621
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Candidatus_Methylopumilus;_1",0.00306138782385932,0.00408397756738112,0.00476807505682615,0.00542188033330525,0.00704351662732873
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_1",0.00172343023749209,0.00238643504806664,0.00278589102386946,0.00323704082615183,0.00421669074966956
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_7",0.00267228486495088,0.00368735041606447,0.00434417037348483,0.00505235654104315,0.00675228259547975
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_7",0.0237336827614783,0.0306821200933637,0.0342759421485784,0.0379903239902422,0.0461941927367248
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_3",0.00541365611171495,0.00713953755269776,0.00823910087755273,0.0093743823732374,0.0121495782421357
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;_1",0.0020447780880757,0.00277606794449765,0.00324521577118981,0.00378151897954353,0.00509042019368612
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;_1",0.00289790083120074,0.00398248421790081,0.00464214767479719,0.00538682163772318,0.0071462654295617
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_2",0.0082865699424608,0.0108291680406977,0.0123646629071694,0.014115941219219,0.0182947645406829
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Paeniglutamicibacter;_1",0.00549436731482628,0.00748933763220029,0.00854384869167992,0.00973560535980998,0.0126503110357154
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;rigui;_1",0.00847702276926936,0.0112716649916629,0.0128970062309421,0.0148556431297462,0.0194107424155968
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;_1",0.00285698307690374,0.0037206469746467,0.00433675485713077,0.00500296686253534,0.00647931573015262
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Pseudoclavibacter;_1",0.00367331791417441,0.00488486574069099,0.00557536368703848,0.00641710677761981,0.00816905964702458
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;_1",0.00228658674207581,0.00304852558693086,0.00351382883387967,0.00408917800306853,0.0052589252624209
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;_1",0.00355165549484278,0.00476187916138813,0.00551667775909974,0.0063396221347574,0.00830289735048161
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_4",0.00311182841394549,0.00421160895874073,0.00483991948553439,0.00562152952430556,0.00736345606938731
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;_2",0.00210210765086286,0.00287076912190532,0.00332633730241562,0.00381021830464137,0.00494294642058878
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudochrobactrum;kiredjianiae;_1",0.00292063782762441,0.00394116281559579,0.00456025634713652,0.00524031549456618,0.00689124711353764
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrella;aquatica;_1",0.00223519852536485,0.00298421555763985,0.00346359388483839,0.00401965494797553,0.00521958371071139
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;_1",0.00329068503207407,0.00439728521525261,0.00505873625562824,0.00577813088981773,0.00755581204601538
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_5",0.00331802290370107,0.00434648350565497,0.00501032927903335,0.00581034377935994,0.00739498529768663
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia-Obesumbacterium;_1",0.00255073526105165,0.00342538946635797,0.00394737356440827,0.00461726169147106,0.00595918049612783
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;_1",0.00358760338810928,0.00496256439207771,0.00582835735280138,0.00682447947224956,0.00909210071947639
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_6",0.00320280214766724,0.00434860154201276,0.00495631061319004,0.00570796406553553,0.00739260338845525
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;_1",0.00232985185524005,0.00312186268403087,0.0036353708488584,0.00416853158653075,0.00546253980592201
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_21",0.00199647568552135,0.0027110508603714,0.00316812187143692,0.00367754138736325,0.00487583524185059
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;_1",0.00233657449542507,0.0031349731014944,0.0036451886651812,0.00421934240411287,0.0055223540244017
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;_1",0.00202788607792571,0.00275093685838677,0.00321094883207878,0.00367701393254026,0.00475306826649884
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;_1",0.00244771553244627,0.00325712096994561,0.00376672150777811,0.00438968422977472,0.00572591553629617
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrella;_1",0.00203462348194959,0.00270034022655233,0.00312678683029687,0.00362847506764565,0.00490757934378146
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Janibacter;_2",0.00223287476157748,0.0029075449829202,0.0033692665281154,0.00388446238939425,0.00505423505239789
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;_2",0.00241399843856434,0.00336022259644216,0.003907611942797,0.00451293110125816,0.00597537070040658
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_20",0.00195376446215511,0.00260584469162127,0.00303007528792633,0.00355356577256589,0.00463092201425199
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_3",0.00202144957664396,0.00280441983537405,0.00325794825221871,0.00375379080480297,0.00486258393234682
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;_1",0.00230998856943506,0.0031547496293448,0.00363081123476572,0.00417091168364982,0.00544977012771682
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;_2",0.00229202677106144,0.00313360892768811,0.00366260630747907,0.00421053316617732,0.00540082576015894
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;_1",0.00246936840428137,0.00333367979164795,0.00387287507873055,0.004510219193569,0.00592081603793038
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Zymophilus;_1",0.00208904689243725,0.00278434278534234,0.00321701515581013,0.00373210803590523,0.00498404413051134
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_7",0.00251594118574548,0.00334728084389524,0.00387925083752399,0.00448514997395383,0.00595092428628317
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;difficilis;_1",0.00463244106080813,0.00634786883570526,0.0074318014600973,0.00863604643732169,0.011145343083186
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;_1",0.00334209626911889,0.00461842651217529,0.00540408318563552,0.00626897147695414,0.00823496807109918
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_61",0.00204413311351927,0.00269013934393397,0.00313035346219465,0.00362612925708348,0.00481244029626106
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;_2",0.00298944389252612,0.00406267569898267,0.00467712366413335,0.00545525025851242,0.00717455491263154
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;_3",0.00281794949319885,0.00382526674674221,0.00443321482893847,0.00505378405556871,0.0066300562989255
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;terrigena;_1",0.0041087310534255,0.00543448643053874,0.00625758556651768,0.00718503977675596,0.00937518682746285
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;_1",0.00279720017608613,0.0038171467344219,0.00441375002420374,0.00515362519541663,0.00664895395910097
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;_1",0.00255767784413167,0.00341422735754425,0.0039392086255428,0.00452613895041423,0.00592069799413098
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chitinibacteraceae;Deefgea;_1",0.00217734445054719,0.00291499394476183,0.0033711716356518,0.00391902563748872,0.00509253759727093
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Paucibacter;_2",0.00211713448991957,0.00288995225988241,0.00330082561019134,0.00383756531049076,0.00500103633766434
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;_2",0.00198972736940788,0.0026722831821775,0.0030931914773624,0.00357087013552138,0.00472296711594368
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;_1",0.00249929984034562,0.0033942653922539,0.00392726563368616,0.00454510129441407,0.00601330690951825
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella;_1",0.00291160868702948,0.00390162105181763,0.00455805629613582,0.00521596027587485,0.00680733867983426
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_3",0.00251850242597268,0.00335830303724802,0.00387061662159284,0.00446996335700399,0.00576464245874114
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_1",0.00197608094992928,0.00268298726652642,0.0031105669630755,0.00361031527147529,0.00476621843357585
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;FukuN18_freshwater_group;_1",0.00200320434820207,0.00267632454949502,0.00310931426102148,0.00365251959260235,0.00486592405155432
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;_2",0.00241948652739114,0.00333184314254198,0.00387286234112017,0.00451947526428734,0.00590432043887688
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;_2",0.00207366761771296,0.00280489177768198,0.00325808755695112,0.00373246225805009,0.00496556798210726
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_27",0.00209913202945944,0.00277005406161141,0.0032673543280345,0.003764037590982,0.00485298500162249
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium_PCC-6307;gracile;_1",0.00301266108130451,0.00401591544940825,0.00468462281522818,0.005425543067252,0.00702248802334622
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Patescibacteria;Gracilibacteria;_3",0.00204379112455324,0.00273608062189657,0.00319968870058555,0.00371448815202927,0.0048783610255816
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_28",0.00249219131676204,0.00329351356359367,0.00381603085353723,0.00438270944293432,0.0055951102807861
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;_1",0.00310162376479062,0.00423020672249342,0.00492362937977438,0.00570932863630082,0.00764116043239844
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_19",0.00212575726898677,0.0028756864899434,0.0033207861514946,0.00384123342200661,0.00510099424519773
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;_1",0.00211905221563538,0.002874924438627,0.00335811257701854,0.00384828946836336,0.00509714281930664
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter;_1",0.00203187242496471,0.00276521481347857,0.00318467685797374,0.00365492384355315,0.00470047013864585
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;koreense;_1",0.0021454167877243,0.00290223260471461,0.00335565559115758,0.00391689976137736,0.00512342677995545
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;_1",0.0019738542718828,0.00269021903254079,0.00312815272487869,0.00362592385230079,0.00475262924063545
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudochrobactrum;_1",0.00240422904680409,0.00325999164245574,0.00378807889828628,0.00435987721543039,0.00565090995956002
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;_1",0.00275000120898131,0.00360542914390384,0.00417200842269582,0.00477144605460576,0.00608395939266446
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;_1",0.00245091297094807,0.00328321500216844,0.00381751403096462,0.00439520436302029,0.00570108438778981
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_31",0.00220503955552476,0.00297084493504365,0.00345331062150384,0.00401348953875526,0.00516300957660291
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_34",0.00216964575637335,0.00285731852976669,0.00331233408288244,0.00384320981491821,0.00506586642167909
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_1",0.00227894000934304,0.00310814751617838,0.00356568749676574,0.00414326180863023,0.00536765596179349
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_13",0.00365594034553067,0.00486957770745973,0.0056783490763964,0.00661788070743312,0.00882754999251273
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;_1",0.00222790188263305,0.0029759216429434,0.00341541500133115,0.00391885212908815,0.00517627583793742
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_13",0.00251041509441194,0.00345162498659705,0.00398702008508669,0.00462706545453427,0.00614360557679806
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_14",0.00193452077622657,0.00264105263759173,0.00308647386418448,0.00361175014939871,0.00466272873953697
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_24",0.00205781874836888,0.00274106588336756,0.00319749431108791,0.00368130856858646,0.00487943122790493
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Patescibacteria;Gracilibacteria;_1",0.00388126678596567,0.0052570619781167,0.00608856175254245,0.00699013126979467,0.00924161791932483
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_2",0.00193364385373677,0.00263376704848826,0.00304554263024695,0.00353397281302499,0.00472142763074481
